Timestamp,TPS,ResponseTime_ms,CPU_%,Memory_%,JVM_Heap_%
2024-01-18 13:00:00,145.96,370.41,23.0,63.1,56.47
2024-01-18 14:00:00,140.73,327.45,29.82,62.84,61.25
2024-01-18 15:00:00,144.77,405.76,35.15,63.52,55.39
2024-01-18 16:00:00,135.62,380.09,29.92,63.42,63.57
2024-01-18 17:00:00,147.89,362.48,27.03,62.88,46.87
2024-01-18 18:00:00,137.49,364.23,22.76,60.87,53.33
2024-01-18 19:00:00,137.13,344.45,28.2,65.22,53.48
2024-01-18 20:00:00,138.9,345.51,23.89,64.96,54.31
2024-01-18 21:00:00,138.77,361.62,28.72,65.33,57.32
2024-01-18 22:00:00,141.59,350.84,38.23,67.54,55.04
2024-01-18 23:00:00,155.99,376.97,37.38,63.39,59.17
2024-01-19 00:00:00,138.09,360.07,26.2,61.45,55.1
2024-01-19 01:00:00,140.83,353.07,31.17,58.49,41.54
2024-01-19 02:00:00,134.16,313.14,19.75,66.39,55.46
2024-01-19 03:00:00,162.45,364.52,26.8,66.37,58.07
2024-01-19 04:00:00,134.46,384.31,34.9,60.46,53.26
2024-01-19 05:00:00,153.69,322.68,36.36,59.51,63.09
2024-01-19 06:00:00,156.4,353.63,30.54,60.49,47.44
2024-01-19 07:00:00,182.16,340.51,31.42,65.87,56.41
2024-01-19 08:00:00,179.43,294.43,30.22,62.93,43.2
2024-01-19 09:00:00,203.97,404.39,44.72,64.02,58.85
2024-01-19 10:00:00,239.2,380.8,48.92,67.94,60.52
2024-01-19 11:00:00,363.51,291.98,72.8,69.29,72.95
2024-01-19 12:00:00,297.72,330.19,55.83,59.47,60.02
2024-01-19 13:00:00,141.34,357.83,28.52,63.35,57.6
2024-01-19 14:00:00,159.36,278.67,27.19,62.0,54.14
2024-01-19 15:00:00,135.02,351.9,18.79,62.17,61.8
2024-01-19 16:00:00,127.5,373.61,25.76,61.93,51.45
2024-01-19 17:00:00,134.89,343.78,25.39,66.54,61.1
2024-01-19 18:00:00,150.45,359.62,28.24,59.11,60.83
2024-01-19 19:00:00,154.68,324.11,24.65,62.39,57.17
2024-01-19 20:00:00,145.68,361.34,32.23,59.65,53.38
2024-01-19 21:00:00,167.19,296.04,34.36,69.41,62.44
2024-01-19 22:00:00,128.31,382.48,22.57,69.13,50.35
2024-01-19 23:00:00,144.04,309.27,27.47,61.59,57.71
2024-01-20 00:00:00,167.31,345.67,35.12,62.07,48.6
2024-01-20 01:00:00,151.13,355.32,26.92,64.3,56.92
2024-01-20 02:00:00,158.35,344.67,25.45,60.28,57.47
2024-01-20 03:00:00,153.2,320.24,33.0,67.52,62.39
2024-01-20 04:00:00,146.95,369.57,28.35,64.82,51.18
2024-01-20 05:00:00,134.74,381.56,24.69,61.28,55.29
2024-01-20 06:00:00,143.86,351.46,26.34,60.49,55.35
2024-01-20 07:00:00,196.7,356.76,38.43,61.99,63.88
2024-01-20 08:00:00,203.22,339.68,41.4,64.37,62.71
2024-01-20 09:00:00,201.0,312.46,44.15,58.11,59.78
2024-01-20 10:00:00,219.87,305.41,40.99,59.82,56.21
2024-01-20 11:00:00,289.52,291.28,61.34,66.11,68.08
2024-01-20 12:00:00,329.61,306.61,79.09,64.18,71.95
2024-01-20 13:00:00,140.52,347.49,32.71,62.43,64.04
2024-01-20 14:00:00,146.89,363.31,22.75,61.29,48.45
2024-01-20 15:00:00,162.66,267.65,33.53,64.56,60.38
2024-01-20 16:00:00,139.6,384.58,31.62,59.94,56.39
2024-01-20 17:00:00,163.58,292.12,34.31,61.76,55.86
2024-01-20 18:00:00,130.59,377.18,13.33,60.42,45.88
2024-01-20 19:00:00,138.35,374.26,21.93,64.77,58.51
2024-01-20 20:00:00,143.59,320.27,22.73,65.46,59.81
2024-01-20 21:00:00,132.96,379.18,25.33,60.87,60.87
2024-01-20 22:00:00,151.0,331.71,31.34,68.43,62.93
2024-01-20 23:00:00,132.33,368.44,33.47,64.6,50.86
2024-01-21 00:00:00,138.03,383.1,31.62,62.86,51.83
2024-01-21 01:00:00,147.39,369.07,28.56,64.55,61.79
2024-01-21 02:00:00,156.45,372.33,30.92,66.39,63.92
2024-01-21 03:00:00,162.95,370.85,29.5,61.58,49.67
2024-01-21 04:00:00,139.75,385.16,32.64,64.7,58.72
2024-01-21 05:00:00,146.84,318.3,27.43,65.02,61.75
2024-01-21 06:00:00,141.9,350.89,30.65,65.16,53.25
2024-01-21 07:00:00,229.98,338.36,46.24,64.62,57.64
2024-01-21 08:00:00,223.76,318.27,46.1,65.21,68.32
2024-01-21 09:00:00,203.48,317.81,36.38,66.15,58.24
2024-01-21 10:00:00,220.88,306.89,48.04,67.75,73.48
2024-01-21 11:00:00,369.55,265.74,74.63,62.06,66.62
2024-01-21 12:00:00,316.52,331.99,55.73,69.98,62.79
2024-01-21 13:00:00,142.79,336.33,20.02,59.51,57.79
2024-01-21 14:00:00,127.45,373.75,24.72,66.71,64.05
2024-01-21 15:00:00,152.83,338.26,23.94,61.82,55.54
2024-01-21 16:00:00,137.2,339.05,19.1,58.76,51.21
2024-01-21 17:00:00,167.76,337.17,28.93,66.03,63.78
2024-01-21 18:00:00,143.59,318.89,20.41,60.39,49.08
2024-01-21 19:00:00,146.25,323.59,24.23,63.55,56.03
2024-01-21 20:00:00,151.57,346.98,31.24,63.62,53.08
2024-01-21 21:00:00,152.45,310.19,34.64,65.48,53.57
2024-01-21 22:00:00,156.11,300.71,35.85,65.09,51.56
2024-01-21 23:00:00,163.14,362.16,34.33,64.43,51.78
2024-01-22 00:00:00,155.87,322.11,39.65,63.25,57.25
2024-01-22 01:00:00,136.11,371.79,26.91,66.1,56.59
2024-01-22 02:00:00,133.26,329.65,25.95,63.61,57.03
2024-01-22 03:00:00,144.09,338.87,20.79,68.13,65.57
2024-01-22 04:00:00,153.07,373.2,25.75,64.14,59.3
2024-01-22 05:00:00,125.56,334.63,21.66,59.76,47.98
2024-01-22 06:00:00,127.71,408.58,24.04,67.4,63.71
2024-01-22 07:00:00,183.61,353.79,39.08,63.9,62.65
2024-01-22 08:00:00,191.12,378.8,41.63,64.29,68.31
2024-01-22 09:00:00,182.81,359.56,35.52,66.88,72.42
2024-01-22 10:00:00,195.44,359.16,37.74,67.23,64.54
2024-01-22 11:00:00,331.4,249.38,69.74,64.81,74.39
2024-01-22 12:00:00,330.21,306.08,66.96,65.17,56.66
2024-01-22 13:00:00,125.92,358.79,15.58,62.48,49.65
2024-01-22 14:00:00,165.84,352.28,31.29,68.56,56.02
2024-01-22 15:00:00,136.43,346.16,25.89,65.1,58.96
2024-01-22 16:00:00,160.85,325.55,33.82,60.19,49.33
2024-01-22 17:00:00,135.97,443.15,33.42,58.67,47.0
2024-01-22 18:00:00,161.49,326.13,37.33,59.79,48.48
2024-01-22 19:00:00,147.25,344.02,25.19,63.47,70.74
2024-01-22 20:00:00,133.5,368.03,30.93,63.19,57.57
2024-01-22 21:00:00,157.95,409.05,25.94,64.58,52.22
2024-01-22 22:00:00,132.86,324.6,30.29,62.99,65.18
2024-01-22 23:00:00,132.07,334.69,20.12,61.99,52.07
2024-01-23 00:00:00,147.85,308.19,32.57,62.52,53.56
2024-01-23 01:00:00,135.28,385.55,37.5,57.95,44.46
2024-01-23 02:00:00,148.8,382.98,35.04,62.98,50.9
2024-01-23 03:00:00,143.12,362.13,33.24,59.82,54.93
2024-01-23 04:00:00,151.66,339.38,26.38,64.33,52.71
2024-01-23 05:00:00,134.05,381.07,25.64,62.8,48.12
2024-01-23 06:00:00,143.44,350.82,24.86,68.95,64.93
2024-01-23 07:00:00,221.88,334.46,53.17,65.55,65.02
2024-01-23 08:00:00,231.63,260.22,45.39,63.92,67.36
2024-01-23 09:00:00,190.06,312.65,37.69,67.51,59.26
2024-01-23 10:00:00,235.31,313.29,51.77,66.19,63.53
2024-01-23 11:00:00,292.31,284.36,59.52,69.45,65.0
2024-01-23 12:00:00,329.29,257.9,62.42,62.82,55.39
2024-01-23 13:00:00,127.98,339.2,14.57,65.25,61.49
2024-01-23 14:00:00,156.21,341.66,41.79,63.93,67.07
2024-01-23 15:00:00,127.88,371.09,32.86,64.67,62.25
2024-01-23 16:00:00,160.36,312.22,32.36,66.43,67.25
2024-01-23 17:00:00,157.68,334.15,29.14,64.04,59.38
2024-01-23 18:00:00,165.0,361.24,40.21,65.65,62.12
2024-01-23 19:00:00,150.48,318.87,32.08,68.44,60.08
2024-01-23 20:00:00,136.9,335.46,22.34,60.46,49.4
2024-01-23 21:00:00,143.69,352.57,33.25,60.15,62.37
2024-01-23 22:00:00,161.19,379.52,35.22,66.0,54.35
2024-01-23 23:00:00,136.6,359.62,30.09,59.21,48.91
2024-01-24 00:00:00,133.37,325.14,30.18,58.09,55.6
2024-01-24 01:00:00,154.14,365.19,33.96,60.99,58.5
2024-01-24 02:00:00,128.85,328.57,32.94,61.2,55.21
2024-01-24 03:00:00,136.4,365.02,19.46,63.01,52.99
2024-01-24 04:00:00,139.2,373.72,26.38,61.38,57.6
2024-01-24 05:00:00,150.38,372.58,33.14,59.96,53.37
2024-01-24 06:00:00,125.94,394.46,22.2,57.08,53.31
2024-01-24 07:00:00,219.72,345.42,50.59,65.55,68.02
2024-01-24 08:00:00,213.99,357.67,44.45,69.18,73.01
2024-01-24 09:00:00,240.91,309.15,56.0,62.36,68.75
2024-01-24 10:00:00,192.92,356.8,39.38,63.24,61.27
2024-01-24 11:00:00,338.79,305.84,72.18,65.0,67.05
2024-01-24 12:00:00,331.44,325.21,72.14,68.3,68.27
2024-01-24 13:00:00,132.33,414.77,26.48,65.68,64.55
2024-01-24 14:00:00,137.09,366.43,22.31,59.12,53.63
2024-01-24 15:00:00,156.05,407.6,28.55,62.12,57.11
2024-01-24 16:00:00,125.79,373.76,31.81,65.06,60.91
2024-01-24 17:00:00,160.35,347.85,34.86,55.62,49.98
2024-01-24 18:00:00,131.73,306.45,29.04,63.09,60.1
2024-01-24 19:00:00,151.09,335.66,29.46,62.8,53.87
2024-01-24 20:00:00,128.68,385.05,27.04,63.57,60.26
2024-01-24 21:00:00,134.27,374.13,22.83,65.37,53.71
2024-01-24 22:00:00,168.93,352.35,34.16,66.96,59.8
2024-01-24 23:00:00,127.7,341.94,24.56,61.94,50.73
2024-01-25 00:00:00,128.08,337.52,22.09,57.37,49.16
2024-01-25 01:00:00,129.4,349.18,24.67,62.4,57.25
2024-01-25 02:00:00,137.23,335.88,32.7,59.7,50.49
2024-01-25 03:00:00,130.67,333.34,19.65,61.25,53.83
2024-01-25 04:00:00,134.23,343.87,28.51,65.33,56.06
2024-01-25 05:00:00,131.78,355.13,22.11,64.36,46.98
2024-01-25 06:00:00,160.4,353.63,26.76,59.71,53.21
2024-01-25 07:00:00,217.81,324.53,34.68,64.11,54.06
2024-01-25 08:00:00,197.81,298.49,27.95,65.58,66.26
2024-01-25 09:00:00,220.53,340.95,45.95,65.59,52.03
2024-01-25 10:00:00,231.43,287.33,43.79,69.74,64.17
2024-01-25 11:00:00,335.25,325.66,66.74,69.56,67.16
2024-01-25 12:00:00,326.61,275.35,55.5,65.06,64.87
2024-01-25 13:00:00,133.61,412.59,34.85,69.33,61.64
2024-01-25 14:00:00,135.09,292.07,31.34,60.02,56.3
2024-01-25 15:00:00,150.13,332.29,25.84,61.18,51.42
2024-01-25 16:00:00,161.36,357.62,31.32,63.43,59.23
2024-01-25 17:00:00,131.26,392.79,23.69,60.47,51.96
2024-01-25 18:00:00,149.5,362.21,32.24,64.55,53.2
2024-01-25 19:00:00,134.67,367.37,25.4,60.18,48.79
2024-01-25 20:00:00,124.98,367.23,26.87,66.56,62.07
2024-01-25 21:00:00,131.66,293.5,23.41,62.54,50.17
2024-01-25 22:00:00,165.55,325.13,29.45,63.1,60.82
2024-01-25 23:00:00,145.51,333.29,31.39,54.67,47.51
2024-01-26 00:00:00,151.27,384.73,28.43,61.23,49.12
2024-01-26 01:00:00,147.47,373.89,30.57,64.47,77.32
2024-01-26 02:00:00,127.17,359.3,22.87,66.14,56.39
2024-01-26 03:00:00,132.04,354.62,24.29,60.93,55.25
2024-01-26 04:00:00,151.78,324.97,27.62,66.7,56.45
2024-01-26 05:00:00,142.24,336.53,30.24,60.65,58.36
2024-01-26 06:00:00,154.82,370.68,31.53,61.18,54.42
2024-01-26 07:00:00,179.71,343.04,42.42,61.44,61.36
2024-01-26 08:00:00,200.24,348.42,41.03,66.09,53.77
2024-01-26 09:00:00,221.25,352.33,41.97,61.76,62.58
2024-01-26 10:00:00,196.24,364.32,44.44,60.66,51.02
2024-01-26 11:00:00,293.56,252.96,56.75,68.86,64.11
2024-01-26 12:00:00,379.9,259.31,70.21,64.31,66.98
2024-01-26 13:00:00,167.64,346.68,18.57,62.79,45.8
2024-01-26 14:00:00,154.14,373.36,34.91,65.68,60.36
2024-01-26 15:00:00,161.0,317.87,40.94,66.02,59.82
2024-01-26 16:00:00,164.44,337.08,35.86,59.98,59.77
2024-01-26 17:00:00,133.36,339.68,21.39,66.34,56.05
2024-01-26 18:00:00,130.24,363.47,34.61,62.42,47.6
2024-01-26 19:00:00,138.18,312.89,37.57,65.5,60.44
2024-01-26 20:00:00,140.12,378.86,34.28,68.53,65.73
2024-01-26 21:00:00,164.57,295.5,28.11,62.92,56.43
2024-01-26 22:00:00,150.39,319.03,29.59,63.45,53.28
2024-01-26 23:00:00,157.53,349.65,30.45,60.29,54.71
2024-01-27 00:00:00,132.56,303.48,29.42,62.45,58.1
2024-01-27 01:00:00,140.28,340.83,37.49,64.48,52.4
2024-01-27 02:00:00,136.1,298.67,32.36,64.01,59.85
2024-01-27 03:00:00,146.0,312.72,22.21,61.17,58.57
2024-01-27 04:00:00,134.17,353.23,22.58,66.38,57.3
2024-01-27 05:00:00,134.71,391.11,24.63,61.46,59.86
2024-01-27 06:00:00,145.2,363.92,28.11,63.91,66.54
2024-01-27 07:00:00,180.56,265.16,32.82,64.97,53.63
2024-01-27 08:00:00,239.68,371.81,50.43,64.39,58.06
2024-01-27 09:00:00,185.83,356.36,37.95,61.96,58.28
2024-01-27 10:00:00,200.84,267.49,45.89,65.23,63.5
2024-01-27 11:00:00,347.27,243.09,65.91,66.08,62.13
2024-01-27 12:00:00,327.25,325.64,71.88,66.05,63.82
2024-01-27 13:00:00,132.97,365.2,24.93,62.38,52.24
2024-01-27 14:00:00,132.37,360.47,31.56,62.69,48.58
2024-01-27 15:00:00,157.21,354.36,34.91,59.34,62.96
2024-01-27 16:00:00,158.13,406.99,33.38,68.04,58.6
2024-01-27 17:00:00,161.31,353.25,31.02,66.83,60.37
2024-01-27 18:00:00,143.97,373.98,27.73,64.84,55.05
2024-01-27 19:00:00,146.3,292.7,29.98,57.47,55.77
2024-01-27 20:00:00,126.68,403.0,21.88,66.46,51.65
2024-01-27 21:00:00,160.47,342.62,34.99,61.09,60.15
2024-01-27 22:00:00,168.62,346.0,32.04,67.22,65.62
2024-01-27 23:00:00,130.26,317.79,28.91,63.96,47.6
2024-01-28 00:00:00,143.35,342.38,26.98,67.36,56.9
2024-01-28 01:00:00,164.55,339.32,29.13,66.44,67.25
2024-01-28 02:00:00,132.14,344.74,23.89,60.86,52.94
2024-01-28 03:00:00,126.69,300.49,31.93,62.75,54.53
2024-01-28 04:00:00,125.45,337.88,30.11,62.8,53.74
2024-01-28 05:00:00,142.49,353.74,30.71,65.7,53.6
2024-01-28 06:00:00,136.92,347.11,31.28,60.85,55.28
2024-01-28 07:00:00,205.35,344.52,43.42,61.98,54.71
2024-01-28 08:00:00,229.99,263.77,42.95,66.63,58.02
2024-01-28 09:00:00,181.73,252.21,34.47,60.52,47.15
2024-01-28 10:00:00,211.89,336.94,36.45,66.06,63.71
2024-01-28 11:00:00,301.11,285.86,56.75,62.56,52.64
2024-01-28 12:00:00,354.11,329.0,66.53,68.66,62.54
2024-01-28 13:00:00,136.41,324.46,23.52,58.33,48.86
2024-01-28 14:00:00,154.6,363.96,35.79,61.97,62.64
2024-01-28 15:00:00,131.84,332.65,33.02,59.05,58.31
2024-01-28 16:00:00,128.53,375.31,31.28,65.73,59.96
2024-01-28 17:00:00,137.71,422.54,24.45,58.15,42.01
2024-01-28 18:00:00,139.52,387.83,28.95,65.57,60.96
2024-01-28 19:00:00,149.48,321.6,26.51,60.67,57.99
2024-01-28 20:00:00,163.12,332.03,37.1,65.97,68.64
2024-01-28 21:00:00,151.55,371.55,39.22,58.06,51.67
2024-01-28 22:00:00,158.84,368.92,26.58,65.03,50.76
2024-01-28 23:00:00,157.9,355.88,26.64,60.62,60.07
2024-01-29 00:00:00,146.05,345.04,31.88,61.97,55.84
2024-01-29 01:00:00,128.55,325.02,35.27,58.73,54.98
2024-01-29 02:00:00,138.0,360.57,27.99,67.63,69.45
2024-01-29 03:00:00,147.01,300.94,34.7,62.42,60.74
2024-01-29 04:00:00,131.27,326.31,31.44,68.33,62.18
2024-01-29 05:00:00,164.65,364.28,38.22,64.4,59.9
2024-01-29 06:00:00,138.0,373.58,21.91,66.4,66.17
2024-01-29 07:00:00,179.52,313.02,41.77,65.59,70.53
2024-01-29 08:00:00,200.09,310.5,41.45,68.61,59.89
2024-01-29 09:00:00,227.63,296.64,52.3,68.06,65.58
2024-01-29 10:00:00,238.83,338.64,61.6,65.07,60.17
2024-01-29 11:00:00,323.9,245.19,72.3,65.49,65.79
2024-01-29 12:00:00,317.34,293.27,64.84,69.55,69.07
2024-01-29 13:00:00,168.85,382.02,35.46,59.76,49.52
2024-01-29 14:00:00,142.71,388.61,34.25,60.48,53.24
2024-01-29 15:00:00,152.84,355.55,25.44,66.36,63.48
2024-01-29 16:00:00,158.18,347.27,37.05,65.4,66.93
2024-01-29 17:00:00,133.18,418.19,21.56,61.58,55.66
2024-01-29 18:00:00,130.49,433.15,22.89,60.05,53.04
2024-01-29 19:00:00,127.46,363.4,20.97,57.9,51.81
2024-01-29 20:00:00,153.08,408.1,30.52,60.55,49.15
2024-01-29 21:00:00,152.01,397.02,33.27,67.24,53.74
2024-01-29 22:00:00,145.51,369.46,24.5,56.83,54.41
2024-01-29 23:00:00,165.14,314.16,39.18,60.41,64.3
2024-01-30 00:00:00,158.3,279.55,25.77,63.82,51.32
2024-01-30 01:00:00,167.7,326.29,32.71,63.59,46.77
2024-01-30 02:00:00,132.09,294.02,22.99,59.86,51.29
2024-01-30 03:00:00,163.9,291.55,26.0,61.15,63.89
2024-01-30 04:00:00,153.54,354.0,33.26,70.4,60.26
2024-01-30 05:00:00,150.6,299.32,25.0,62.17,49.92
2024-01-30 06:00:00,132.12,330.75,29.81,62.88,52.86
2024-01-30 07:00:00,216.0,334.38,48.33,67.64,60.96
2024-01-30 08:00:00,212.54,332.87,38.55,63.64,62.64
2024-01-30 09:00:00,197.17,332.06,39.06,69.86,56.77
2024-01-30 10:00:00,183.58,374.88,38.3,63.53,54.33
2024-01-30 11:00:00,349.11,298.37,72.67,67.57,68.1
2024-01-30 12:00:00,298.13,317.41,55.56,65.66,61.17
2024-01-30 13:00:00,147.72,371.22,30.17,62.29,66.1
2024-01-30 14:00:00,160.66,328.75,36.35,62.69,52.07
2024-01-30 15:00:00,153.35,332.38,29.93,65.59,59.5
2024-01-30 16:00:00,141.85,343.91,21.12,63.81,61.32
2024-01-30 17:00:00,140.52,360.74,35.03,64.14,63.83
2024-01-30 18:00:00,159.54,301.17,40.64,63.35,61.69
2024-01-30 19:00:00,151.63,366.67,23.95,59.17,53.59
2024-01-30 20:00:00,127.58,399.49,28.29,57.92,52.65
2024-01-30 21:00:00,154.34,345.21,26.84,61.92,52.84
2024-01-30 22:00:00,133.87,339.23,26.09,63.54,43.56
2024-01-30 23:00:00,146.26,383.91,27.37,62.98,50.0
2024-01-31 00:00:00,127.69,361.23,21.86,65.59,57.73
2024-01-31 01:00:00,149.55,355.41,23.23,61.76,54.71
2024-01-31 02:00:00,166.67,329.8,37.44,58.42,54.82
2024-01-31 03:00:00,140.74,382.42,17.62,66.28,63.48
2024-01-31 04:00:00,143.07,273.08,27.0,63.19,58.49
2024-01-31 05:00:00,157.08,319.9,23.43,62.16,53.35
2024-01-31 06:00:00,132.85,374.34,31.77,58.44,66.34
2024-01-31 07:00:00,236.61,315.63,45.54,68.27,60.59
2024-01-31 08:00:00,241.03,334.74,46.46,63.33,62.94
2024-01-31 09:00:00,203.66,341.8,40.43,65.57,57.88
2024-01-31 10:00:00,199.55,316.86,47.91,67.59,65.07
2024-01-31 11:00:00,366.66,253.91,75.45,71.17,60.94
2024-01-31 12:00:00,326.2,295.99,65.27,67.72,63.09
2024-01-31 13:00:00,142.41,335.08,22.61,62.25,64.67
2024-01-31 14:00:00,143.4,386.48,20.02,59.33,52.78
2024-01-31 15:00:00,145.75,414.29,37.12,64.95,55.32
2024-01-31 16:00:00,126.06,394.12,22.09,57.66,52.71
2024-01-31 17:00:00,155.6,389.43,32.69,65.17,66.01
2024-01-31 18:00:00,146.48,339.23,26.24,68.36,52.56
2024-01-31 19:00:00,147.6,295.6,29.36,64.87,58.39
2024-01-31 20:00:00,132.64,329.05,26.22,65.21,68.02
2024-01-31 21:00:00,142.91,381.11,28.84,63.55,61.98
2024-01-31 22:00:00,164.23,382.85,34.8,67.96,59.14
2024-01-31 23:00:00,165.22,306.83,34.48,60.81,52.35
2024-02-01 00:00:00,97.03,383.33,10.23,57.27,57.18
2024-02-01 01:00:00,108.64,365.93,15.26,60.09,46.53
2024-02-01 02:00:00,101.86,406.15,26.28,61.72,59.63
2024-02-01 03:00:00,107.03,402.1,27.14,59.22,57.84
2024-02-01 04:00:00,116.96,352.71,25.65,60.92,52.03
2024-02-01 05:00:00,116.31,422.72,23.27,64.67,52.44
2024-02-01 06:00:00,113.19,338.07,14.17,63.94,54.93
2024-02-01 07:00:00,141.15,373.73,31.9,59.87,52.85
2024-02-01 08:00:00,157.73,363.36,39.66,63.22,51.2
2024-02-01 09:00:00,141.55,409.75,23.57,60.33,56.8
2024-02-01 10:00:00,145.74,326.42,25.96,63.24,56.16
2024-02-01 11:00:00,230.66,335.76,47.47,63.6,62.22
2024-02-01 12:00:00,272.85,263.8,48.79,65.39,58.42
2024-02-01 13:00:00,92.68,344.78,12.97,62.63,53.76
2024-02-01 14:00:00,98.78,350.12,21.87,62.97,55.46
2024-02-01 15:00:00,110.75,363.3,11.72,62.7,63.56
2024-02-01 16:00:00,93.03,398.69,15.53,61.47,53.99
2024-02-01 17:00:00,110.11,385.24,24.97,61.78,56.11
2024-02-01 18:00:00,116.29,373.29,19.65,64.86,61.58
2024-02-01 19:00:00,97.2,365.66,19.8,62.16,52.94
2024-02-01 20:00:00,104.23,354.74,26.1,63.1,54.03
2024-02-01 21:00:00,106.54,382.58,17.06,69.59,60.4
2024-02-01 22:00:00,103.77,376.77,22.64,60.3,54.34
2024-02-01 23:00:00,115.67,397.99,28.42,64.93,56.05
2024-02-02 00:00:00,112.1,356.01,17.78,62.46,54.46
2024-02-02 01:00:00,109.14,336.13,17.64,61.76,54.48
2024-02-02 02:00:00,113.68,331.43,21.22,62.35,52.8
2024-02-02 03:00:00,119.99,316.93,17.42,63.24,43.41
2024-02-02 04:00:00,103.13,366.08,25.87,58.65,52.21
2024-02-02 05:00:00,120.21,354.49,23.51,65.39,65.53
2024-02-02 06:00:00,102.33,407.87,18.56,63.58,52.15
2024-02-02 07:00:00,156.69,311.78,19.76,65.71,52.38
2024-02-02 08:00:00,150.58,376.7,21.75,63.0,54.86
2024-02-02 09:00:00,168.93,329.95,32.99,62.27,49.67
2024-02-02 10:00:00,137.38,368.57,30.87,63.2,55.29
2024-02-02 11:00:00,270.87,279.85,53.27,58.89,58.65
2024-02-02 12:00:00,230.99,366.67,50.23,64.3,59.22
2024-02-02 13:00:00,114.53,341.06,13.06,62.6,62.9
2024-02-02 14:00:00,116.39,354.83,30.8,62.3,57.48
2024-02-02 15:00:00,120.34,335.5,28.18,63.08,56.19
2024-02-02 16:00:00,116.26,369.9,20.44,58.06,47.95
2024-02-02 17:00:00,115.04,391.71,20.52,59.95,48.27
2024-02-02 18:00:00,91.4,376.6,11.65,59.85,41.89
2024-02-02 19:00:00,101.12,304.03,19.79,61.57,51.58
2024-02-02 20:00:00,98.64,339.5,17.27,60.82,53.55
2024-02-02 21:00:00,109.25,369.02,28.37,63.94,54.77
2024-02-02 22:00:00,94.57,415.57,19.26,59.97,47.38
2024-02-02 23:00:00,98.35,325.56,11.67,58.32,49.78
2024-02-03 00:00:00,111.02,347.62,17.71,66.56,56.87
2024-02-03 01:00:00,112.54,332.67,24.61,59.68,53.16
2024-02-03 02:00:00,101.14,351.18,19.75,61.62,55.31
2024-02-03 03:00:00,90.61,357.87,12.2,60.61,52.28
2024-02-03 04:00:00,120.16,399.39,21.2,65.99,49.66
2024-02-03 05:00:00,95.3,403.69,21.46,61.3,50.69
2024-02-03 06:00:00,99.13,324.9,26.43,62.88,50.16
2024-02-03 07:00:00,164.15,316.24,31.28,61.44,51.86
2024-02-03 08:00:00,141.0,388.5,36.57,59.86,62.23
2024-02-03 09:00:00,164.58,340.64,25.75,61.72,56.99
2024-02-03 10:00:00,132.44,346.01,30.49,59.32,59.29
2024-02-03 11:00:00,208.01,288.79,44.56,61.99,57.53
2024-02-03 12:00:00,214.6,312.38,41.6,61.11,56.98
2024-02-03 13:00:00,98.94,376.61,28.06,62.4,60.51
2024-02-03 14:00:00,106.09,350.53,19.07,61.38,55.9
2024-02-03 15:00:00,100.97,344.16,26.15,64.87,58.34
2024-02-03 16:00:00,90.81,362.52,9.81,64.05,49.04
2024-02-03 17:00:00,118.21,305.28,19.19,62.17,56.26
2024-02-03 18:00:00,104.66,386.06,19.67,66.63,59.23
2024-02-03 19:00:00,114.82,337.73,13.42,61.12,56.59
2024-02-03 20:00:00,114.26,366.7,25.71,64.64,59.96
2024-02-03 21:00:00,115.87,344.69,22.52,67.32,53.65
2024-02-03 22:00:00,103.44,343.26,27.15,58.66,54.8
2024-02-03 23:00:00,112.86,319.92,23.66,65.29,52.74
2024-02-04 00:00:00,104.45,338.66,7.95,62.27,56.15
2024-02-04 01:00:00,111.53,352.43,14.25,61.44,50.32
2024-02-04 02:00:00,89.28,392.82,11.92,62.33,58.32
2024-02-04 03:00:00,94.07,388.79,26.45,64.54,60.73
2024-02-04 04:00:00,119.98,304.19,28.32,60.69,55.19
2024-02-04 05:00:00,117.52,350.34,19.64,63.49,60.87
2024-02-04 06:00:00,101.65,401.05,19.89,64.59,53.81
2024-02-04 07:00:00,131.47,372.31,28.43,61.79,48.72
2024-02-04 08:00:00,134.95,364.45,36.18,59.2,57.2
2024-02-04 09:00:00,137.03,351.54,26.21,66.09,59.05
2024-02-04 10:00:00,157.51,365.16,31.08,64.15,58.39
2024-02-04 11:00:00,241.99,301.09,50.21,65.77,53.21
2024-02-04 12:00:00,244.64,283.95,50.66,69.27,58.06
2024-02-04 13:00:00,119.8,370.74,24.92,63.91,63.35
2024-02-04 14:00:00,95.3,401.72,26.6,61.16,66.75
2024-02-04 15:00:00,105.9,371.99,10.77,63.78,50.44
2024-02-04 16:00:00,95.1,364.49,14.89,59.62,60.34
2024-02-04 17:00:00,97.97,308.08,23.35,55.76,49.42
2024-02-04 18:00:00,112.47,361.62,19.76,64.04,54.02
2024-02-04 19:00:00,89.63,419.43,19.73,59.2,51.15
2024-02-04 20:00:00,119.88,431.76,25.86,62.1,46.87
2024-02-04 21:00:00,102.77,351.1,23.72,62.12,47.41
2024-02-04 22:00:00,113.47,365.72,19.32,65.8,55.44
2024-02-04 23:00:00,97.52,351.96,19.06,68.46,51.46
2024-02-05 00:00:00,107.23,327.2,15.84,61.32,48.14
2024-02-05 01:00:00,92.38,417.16,22.49,64.43,48.96
2024-02-05 02:00:00,103.6,414.09,20.16,59.18,45.6
